"enrollee_id","city","city_development_index","gender_Other","gender_M","gender_F","relevent_experience_N","relevent_experience_Y","enrolled_university_None","enrolled_university_Part-Time","enrolled_university_Full-Time","education_level","major_discipline_None","major_discipline_Arts","major_discipline_Humanities","major_discipline_Business","major_discipline_STEM","major_discipline_Other","experience","company_size","company_type_Funded Startup","company_type_Early Stage Startup","company_type_Pvt Ltd","company_type_Public Sector","company_type_NGO","company_type_Other","last_new_job","training_hours","target"
29912,0.214401481824496,0.92,0,1,0,0,1,1,0,0,"2",0,0,0,0,0,1,"5","0",0,0,1,0,0,0,"1",214,0
30992,0.214285714285714,0.776,0,1,0,1,0,0,0,1,"2",0,0,0,0,1,0,"4","2",0,0,0,0,0,0,"0",52,0
23666,0.375,0.701,0,1,0,0,1,1,0,0,"3",0,0,0,0,1,0,"16","3",0,0,0,0,0,0,"1",150,0
5916,0.586776859504132,0.55,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"2","3",0,0,1,0,0,0,"1",55,0
16512,0.100226073850791,0.926,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"17","0",0,0,1,0,0,0,"5",76,0
14762,0.234803337306317,0.92,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"21","3",0,0,0,0,0,0,"5",152,0
12869,0.388888888888889,0.789,0,1,0,1,0,0,0,1,"2",0,0,0,0,1,0,"3","2",0,0,0,0,0,0,"2",47,0
26174,0.128712871287129,0.866,0,1,0,0,1,1,0,0,"3",0,0,0,0,1,0,"15","7",0,0,1,0,0,0,"0",17,0
22248,0.214401481824496,0.92,0,0,1,0,1,0,1,0,"2",0,0,0,0,1,0,"16","3",0,0,0,0,0,1,"3",14,1
15934,0.117259552042161,0.91,0,0,1,0,1,1,0,0,"3",0,0,0,0,1,0,"8","3",0,0,1,0,0,0,"1",60,0
26773,0.117259552042161,0.91,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"21","2",0,0,1,0,0,0,"5",135,0
17289,0.0822784810126582,0.893,0,1,0,0,1,0,1,0,"2",0,0,0,0,1,0,"9","0",0,0,1,0,0,0,"1",113,0
30698,0.59053343350864,0.624,0,1,0,1,0,0,0,1,"2",0,0,0,0,1,0,"4","2",0,0,0,0,0,0,"1",15,1
31246,0.141592920353982,0.89,0,1,0,0,1,1,0,0,"1",1,0,0,0,0,0,"16","3",0,0,0,0,0,1,"2",39,0
24243,0.285714285714286,0.84,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"3","3",0,0,0,1,0,0,"2",8,0
22107,0.14828897338403,0.884,0,1,0,0,1,1,0,0,"3",0,0,0,0,1,0,"21","3",0,0,0,0,0,0,"5",51,0
22516,0.59053343350864,0.624,0,1,0,1,0,0,0,1,"1",1,0,0,0,0,0,"2","2",0,0,1,0,0,0,"0",116,1
16417,0.0918367346938776,0.913,0,1,0,0,1,1,0,0,"3",0,0,0,0,1,0,"4","3",0,0,0,0,1,0,"1",22,0
2186,0.117259552042161,0.91,0,1,0,0,1,1,0,0,"4",0,0,0,0,0,1,"21","2",0,0,1,0,0,0,"5",248,0
18145,0.117259552042161,0.91,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"21","3",0,0,1,0,0,0,"3",28,0
33173,0.117259552042161,0.91,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"17","3",0,0,1,0,0,0,"2",26,0
16326,0.12751677852349,0.878,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"2","3",0,0,1,0,0,0,"1",59,0
3888,0.117259552042161,0.91,0,1,0,1,0,1,0,0,"1",1,0,0,0,0,0,"21","3",0,0,1,0,0,0,"5",26,1
1133,0.117259552042161,0.91,0,1,0,0,1,1,0,0,"3",0,0,0,0,1,0,"21","7",0,0,1,0,0,0,"1",62,0
30973,0.214401481824496,0.92,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"11","2",0,0,0,0,0,0,"1",55,0
18718,0.59053343350864,0.624,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"4","7",0,0,1,0,0,0,"2",31,1
20799,0.0945945945945946,0.924,0,1,0,0,1,0,0,1,"2",0,0,0,0,1,0,"21","5",0,0,0,0,1,0,"5",60,0
22860,0.132558139534884,0.855,0,1,0,1,0,0,1,0,"2",0,0,0,0,1,0,"4","3",0,0,1,0,0,0,"1",78,0
26335,0.288461538461538,0.727,0,1,0,0,1,0,0,1,"2",0,0,0,0,1,0,"4","3",0,0,0,1,0,0,"1",31,0
20739,0.284552845528455,0.767,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"8","1",0,1,0,0,0,0,"1",12,0
9708,0.132558139534884,0.855,0,1,0,0,1,1,0,0,"3",0,0,0,0,1,0,"6","2",0,0,1,0,0,0,"1",42,0
7489,0.214401481824496,0.92,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"21","3",0,0,0,0,0,0,"5",109,0
4729,0.14828897338403,0.884,0,1,0,1,0,0,0,1,"3",0,0,0,0,1,0,"9","3",0,0,0,0,0,0,"1",100,1
16493,0.078125,0.939,0,1,0,0,1,1,0,0,"3",0,0,0,0,1,0,"8","5",0,0,0,0,1,0,"3",60,0
11915,0.214401481824496,0.92,0,1,0,1,0,0,0,1,"2",0,0,0,0,1,0,"5","3",0,0,0,0,0,0,"0",34,0
10200,0.127659574468085,0.827,0,1,0,0,1,1,0,0,"3",0,0,0,0,1,0,"21","3",0,0,0,0,0,0,"1",156,0
3924,0.0893854748603352,0.899,0,0,1,0,1,1,0,0,"2",0,0,0,0,1,0,"8","2",0,0,1,0,0,0,"1",100,0
31251,0.264285714285714,0.754,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"11","2",0,0,1,0,0,0,"1",8,0
32426,0.117259552042161,0.91,0,1,0,1,0,0,0,1,"3",0,0,0,0,1,0,"5","3",0,0,1,0,0,0,"0",21,0
24476,0.140350877192982,0.666,0,1,0,1,0,0,0,1,"1",1,0,0,0,0,0,"2","2",0,0,1,0,0,0,"0",44,1
1043,0.234803337306317,0.92,0,1,0,0,1,1,0,0,"2",0,0,1,0,0,0,"21","1",0,1,0,0,0,0,"5",64,0
17474,0.390243902439024,0.74,0,0,1,0,1,1,0,0,"2",0,0,0,0,1,0,"9","3",0,0,1,0,0,0,"1",4,0
12510,0.59053343350864,0.624,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"8","3",0,0,1,0,0,0,"1",112,1
21369,0.285714285714286,0.698,0,1,0,0,1,1,0,0,"3",0,0,0,0,1,0,"14","0",0,0,0,1,0,0,"1",21,0
15016,0.22,0.698,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"14","2",0,0,0,0,0,0,"5",17,1
20307,0.214401481824496,0.92,0,1,0,1,0,1,0,0,"2",0,0,0,0,1,0,"21","3",0,0,0,0,0,0,"1",76,1
9920,0.234803337306317,0.92,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"8","3",0,0,1,0,0,0,"3",86,0
32805,0.59053343350864,0.624,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"7","4",0,0,1,0,0,0,"1",108,1
2235,0.12751677852349,0.878,0,1,0,0,1,1,0,0,"3",0,0,0,0,1,0,"21","7",0,0,1,0,0,0,"5",222,0
31022,0.59053343350864,0.624,0,1,0,0,1,0,1,0,"2",0,0,0,0,1,0,"9","2",0,0,1,0,0,0,"1",114,0
31064,0.214401481824496,0.92,0,1,0,0,1,1,0,0,"2",0,0,1,0,0,0,"21","2",0,0,1,0,0,0,"4",5,0
8656,0.222222222222222,0.698,0,1,0,0,1,1,0,0,"1",1,0,0,0,0,0,"4","0",0,0,1,0,0,0,"1",34,1
2740,0.25,0.743,0,1,0,0,1,0,0,1,"2",0,0,0,0,1,0,"5","0",0,0,1,0,0,0,"0",69,0
21310,0.102310231023102,0.939,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"10","1",0,0,1,0,0,0,"1",42,0
1733,0.102310231023102,0.939,0,0,1,0,1,1,0,0,"2",0,0,0,0,1,0,"7","1",0,0,1,0,0,0,"1",170,0
12559,0.100226073850791,0.926,0,0,1,0,1,1,0,0,"2",0,0,0,0,1,0,"3","2",0,0,1,0,0,0,"1",334,0
26868,0.0945945945945946,0.924,0,1,0,1,0,0,1,0,"3",0,0,0,0,1,0,"10","3",0,0,0,0,0,0,"4",25,0
14198,0.214401481824496,0.92,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"21","7",0,0,1,0,0,0,"1",170,0
29870,0.214401481824496,0.92,0,0,1,0,1,1,0,0,"2",0,0,0,0,1,0,"21","3",0,0,1,0,0,0,"1",90,0
9115,0.284552845528455,0.767,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"8","0",0,1,0,0,0,0,"1",165,0
33281,0.59053343350864,0.624,0,1,0,0,1,0,0,1,"2",0,0,0,0,1,0,"4","3",0,0,1,0,0,0,"4",63,0
23510,0.264285714285714,0.754,0,1,0,0,1,1,0,0,"1",1,0,0,0,0,0,"4","2",0,0,1,0,0,0,"1",76,0
32033,0.214401481824496,0.92,0,0,1,0,1,1,0,0,"2",0,0,0,0,1,0,"7","4",0,0,1,0,0,0,"1",3,0
7883,0.234803337306317,0.92,0,0,1,0,1,1,0,0,"2",0,0,0,0,1,0,"21","1",0,0,1,0,0,0,"1",33,0
32492,0.59053343350864,0.624,0,1,0,0,1,0,1,0,"2",0,0,0,0,1,0,"5","2",0,0,1,0,0,0,"1",13,1
13616,0.185185185185185,0.647,0,1,0,1,0,0,0,1,"3",0,0,0,0,1,0,"4","2",0,0,0,0,0,0,"1",36,0
4292,0.100226073850791,0.926,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"21","2",0,0,1,0,0,0,"5",14,0
31265,0.214401481824496,0.92,0,0,1,1,0,1,0,0,"2",0,1,0,0,0,0,"4","2",0,0,1,0,0,0,"1",20,0
23814,0.264285714285714,0.754,0,1,0,1,0,0,0,1,"1",1,0,0,0,0,0,"2","3",0,0,1,0,0,0,"2",41,0
26731,0.214401481824496,0.92,0,0,1,0,1,1,0,0,"3",0,0,0,0,1,0,"6","7",0,0,1,0,0,0,"1",101,0
24724,0.152173913043478,0.843,0,1,0,1,0,0,0,1,"2",0,0,0,0,1,0,"1","2",0,0,0,0,0,0,"0",40,1
8967,0.215189873417722,0.903,0,1,0,0,1,0,0,1,"2",0,0,0,0,1,0,"5","2",0,0,1,0,0,0,"2",77,1
14897,0.100226073850791,0.926,0,1,0,1,0,1,0,0,"1",1,0,0,0,0,0,"4","3",0,0,1,0,0,0,"0",29,0
8159,0.59053343350864,0.624,0,1,0,1,0,0,0,1,"2",0,0,0,0,1,0,"2","2",0,0,0,0,0,0,"0",37,0
11101,0.285714285714286,0.84,0,1,0,0,1,1,0,0,"3",0,0,0,0,1,0,"7","1",1,0,0,0,0,0,"1",100,0
18499,0.59053343350864,0.624,0,1,0,1,0,0,0,1,"1",1,0,0,0,0,0,"6","2",0,0,1,0,0,0,"4",188,1
32931,0.234803337306317,0.92,0,1,0,0,1,1,0,0,"2",0,0,0,0,0,1,"14","2",0,0,1,0,0,0,"1",46,0
143,0.0945945945945946,0.924,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"13","1",0,0,1,0,0,0,"0",47,1
8180,0.078125,0.939,0,1,0,0,1,1,0,0,"3",0,0,0,0,1,0,"15","3",0,0,0,0,0,0,"5",43,0
1473,0.214401481824496,0.92,0,1,0,0,1,1,0,0,"3",0,0,0,0,1,0,"16","7",0,0,1,0,0,0,"5",29,0
5116,0.214401481824496,0.92,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"17","2",0,0,1,0,0,0,"4",165,0
18010,0.078125,0.939,0,1,0,0,1,0,0,1,"2",0,0,0,0,1,0,"7","2",0,0,1,0,0,0,"2",59,0
22809,0.59053343350864,0.624,0,1,0,1,0,1,0,0,"1",1,0,0,0,0,0,"2","2",0,0,1,0,0,0,"0",100,1
31811,0.032258064516129,0.83,0,1,0,0,1,1,0,0,"0",1,0,0,0,0,0,"13","5",0,0,1,0,0,0,"2",2,0
9737,0.214401481824496,0.92,0,1,0,0,1,1,0,0,"3",0,0,1,0,0,0,"21","4",0,0,1,0,0,0,"1",78,1
8371,0.59053343350864,0.624,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"3","3",0,0,1,0,0,0,"0",79,0
16007,0.214401481824496,0.92,0,0,1,0,1,1,0,0,"3",0,0,0,0,1,0,"16","4",0,0,1,0,0,0,"2",57,0
13719,0.117259552042161,0.91,0,1,0,0,1,1,0,0,"3",0,0,0,0,1,0,"10","5",0,0,1,0,0,0,"1",50,0
6951,0.137931034482759,0.802,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"16","2",0,0,0,0,0,0,"4",23,0
2176,0.59053343350864,0.624,0,1,0,1,0,1,0,0,"3",0,0,0,0,1,0,"2","2",0,0,1,0,0,0,"1",37,0
29601,0.235294117647059,0.887,0,1,0,1,0,1,0,0,"2",0,0,0,0,0,1,"2","3",0,0,0,0,0,0,"1",24,0
14864,0.234803337306317,0.92,0,0,1,0,1,1,0,0,"3",0,0,0,0,1,0,"13","5",0,0,0,1,0,0,"5",28,0
11757,0.140350877192982,0.666,0,1,0,1,0,0,0,1,"1",1,0,0,0,0,0,"4","2",0,0,1,0,0,0,"1",41,0
23967,0.214401481824496,0.92,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"10","2",0,0,1,0,0,0,"5",125,0
23787,0.0893854748603352,0.899,0,1,0,0,1,1,0,0,"3",0,0,1,0,0,0,"4","0",0,1,0,0,0,0,"2",53,0
15420,0.214401481824496,0.92,0,1,0,0,1,1,0,0,"3",0,0,0,0,1,0,"21","7",0,0,1,0,0,0,"5",32,0
18460,0.59053343350864,0.624,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"3","2",0,0,1,0,0,0,"1",38,1
32777,0.0918367346938776,0.913,0,1,0,1,0,0,0,1,"1",1,0,0,0,0,0,"12","3",0,0,1,0,0,0,"5",83,0
11380,0.269230769230769,0.738,0,0,1,0,1,1,0,0,"2",0,0,0,0,1,0,"4","1",0,0,1,0,0,0,"1",23,0
3249,0.117259552042161,0.91,0,1,0,0,1,1,0,0,"4",0,0,0,0,1,0,"10","0",1,0,0,0,0,0,"1",10,0
32230,0.59053343350864,0.624,0,1,0,1,0,0,0,1,"2",0,0,0,0,1,0,"2","2",0,0,1,0,0,0,"0",11,1
30424,0.214401481824496,0.92,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"21","3",0,0,0,0,1,0,"2",206,0
13137,0.214401481824496,0.92,0,0,1,0,1,1,0,0,"3",0,0,1,0,0,0,"2","7",0,0,0,0,1,0,"1",56,0
9902,0.264285714285714,0.754,0,1,0,0,1,0,0,1,"2",0,0,0,0,1,0,"7","2",0,0,1,0,0,0,"1",22,1
31391,0.214401481824496,0.92,1,0,0,1,0,0,0,1,"2",0,0,1,0,0,0,"3","3",0,0,0,0,0,0,"1",14,1
10210,0.159574468085106,0.915,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"4","0",0,1,0,0,0,0,"1",69,0
6580,0.586776859504132,0.55,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"5","2",0,0,1,0,0,0,"1",138,0
19926,0.117259552042161,0.91,0,1,0,0,1,1,0,0,"3",0,0,0,0,1,0,"7","0",0,1,0,0,0,0,"1",22,0
701,0.234803337306317,0.92,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"21","3",0,0,1,0,0,0,"1",36,0
23486,0.235294117647059,0.887,0,1,0,0,1,1,0,0,"3",0,0,0,0,1,0,"5","2",0,0,0,0,0,0,"2",30,0
33311,0.105902777777778,0.897,0,1,0,0,1,1,0,0,"4",0,0,0,0,1,0,"21","3",0,0,0,1,0,0,"5",55,0
24646,0.2,0.78,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"6","3",0,0,1,0,0,0,"2",165,0
19580,0.59053343350864,0.624,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"3","4",1,0,0,0,0,0,"1",20,0
12467,0.100226073850791,0.926,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"16","2",1,0,0,0,0,0,"1",134,0
18315,0.59053343350864,0.624,0,1,0,1,0,0,1,0,"2",0,0,0,0,1,0,"2","2",0,0,1,0,0,0,"1",304,0
11342,0.102310231023102,0.939,0,1,0,0,1,1,0,0,"1",1,0,0,0,0,0,"21","7",0,0,1,0,0,0,"5",116,0
25350,0.59053343350864,0.624,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"1","0",0,1,0,0,0,0,"1",9,1
26439,0.102310231023102,0.939,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"6","3",0,0,1,0,0,0,"5",41,0
8549,0.59053343350864,0.624,0,1,0,0,1,1,0,0,"3",0,0,0,0,1,0,"6","2",0,0,1,0,0,0,"1",56,1
28851,0.214401481824496,0.92,0,1,0,0,1,0,1,0,"2",0,0,0,0,1,0,"21","6",0,0,1,0,0,0,"5",47,0
29024,0.56043956043956,0.527,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"3","5",0,0,0,1,0,0,"1",62,1
8770,0.291666666666667,0.698,0,1,0,0,1,0,1,0,"3",0,0,0,1,0,0,"2","3",0,0,1,0,0,0,"1",134,0
23289,0.102310231023102,0.939,0,1,0,0,1,1,0,0,"3",0,0,0,0,1,0,"20","3",0,0,0,0,0,0,"1",84,0
1822,0.59053343350864,0.624,0,0,1,0,1,1,0,0,"3",0,0,0,0,1,0,"0","5",0,0,1,0,0,0,"0",39,0
15830,0.117259552042161,0.91,0,1,0,0,1,1,0,0,"3",0,0,0,0,1,0,"7","2",0,1,0,0,0,0,"2",206,0
11946,0.59053343350864,0.624,0,1,0,1,0,1,0,0,"2",0,0,0,0,1,0,"5","2",0,0,1,0,0,0,"5",43,1
709,0.0840336134453782,0.836,0,1,0,1,0,0,0,1,"2",0,0,0,0,1,0,"13","2",0,0,0,0,0,0,"1",16,0
12489,0.222222222222222,0.698,1,0,0,1,0,0,0,1,"2",0,0,0,0,1,0,"2","2",0,0,1,0,0,0,"1",31,0
32386,0.214401481824496,0.92,0,0,1,0,1,1,0,0,"3",0,0,0,0,1,0,"13","7",0,0,1,0,0,0,"1",50,0
22979,0.0840336134453782,0.836,0,0,0,0,1,1,0,0,"2",0,0,0,0,1,0,"19","7",0,0,1,0,0,0,"0",13,1
2860,0.59053343350864,0.624,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"9","2",0,0,0,0,0,0,"2",28,0
10947,0.0840336134453782,0.836,0,1,0,1,0,0,0,1,"2",0,0,0,0,0,1,"3","3",0,0,0,0,0,0,"0",47,1
24867,0.59053343350864,0.624,0,1,0,1,0,0,1,0,"2",0,0,0,0,1,0,"3","2",0,0,1,0,0,0,"1",56,1
14623,0.173333333333333,0.804,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"21","2",1,0,0,0,0,0,"1",108,0
719,0.214401481824496,0.92,0,1,0,0,1,1,0,0,"2",0,0,1,0,0,0,"7","2",0,0,1,0,0,0,"2",23,0
16250,0.214401481824496,0.92,0,1,0,1,0,0,0,1,"1",1,0,0,0,0,0,"4","3",0,0,1,0,0,0,"4",35,1
26977,0.229508196721311,0.698,0,1,0,1,0,0,0,1,"2",0,0,0,0,1,0,"9","2",0,0,0,0,0,0,"0",5,0
29137,0.214401481824496,0.92,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"6","1",0,1,0,0,0,0,"3",58,0
14494,0.214401481824496,0.92,0,0,1,0,1,1,0,0,"2",0,0,1,0,0,0,"5","3",1,0,0,0,0,0,"3",138,0
18678,0.100226073850791,0.926,0,1,0,0,1,0,1,0,"2",0,0,0,0,1,0,"5","0",0,0,1,0,0,0,"2",27,0
25178,0.078125,0.939,0,1,0,1,0,0,0,1,"2",0,0,0,0,1,0,"1","7",0,0,0,0,0,0,"0",11,0
17046,0.275590551181102,0.762,0,1,0,1,0,0,0,1,"2",0,0,0,0,1,0,"6","2",0,0,0,0,0,0,"0",22,0
10326,0.214401481824496,0.92,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"9","7",0,0,1,0,0,0,"5",14,1
21892,0.100226073850791,0.926,0,1,0,1,0,0,0,1,"1",1,0,0,0,0,0,"1","2",0,0,1,0,0,0,"1",17,0
12662,0.0840336134453782,0.836,0,1,0,1,0,1,0,0,"3",0,0,0,0,1,0,"21","5",0,0,1,0,0,0,"2",188,0
31277,0.214401481824496,0.92,0,1,0,0,1,1,0,0,"3",0,0,0,0,1,0,"21","3",0,0,1,0,0,0,"1",5,0
9650,0.0918367346938776,0.913,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"19","2",0,0,1,0,0,0,"1",86,0
24645,0.214401481824496,0.92,0,1,0,1,0,0,0,1,"1",1,0,0,0,0,0,"2","3",0,0,1,0,0,0,"0",57,0
2158,0.25,0.698,0,1,0,0,1,0,0,1,"3",0,0,0,0,1,0,"11","2",0,0,1,0,0,0,"2",13,1
32742,0.078125,0.939,0,1,0,1,0,0,0,1,"1",1,0,0,0,0,0,"2","3",0,0,1,0,0,0,"0",52,0
5303,0.173228346456693,0.743,0,0,1,0,1,1,0,0,"3",0,0,0,0,1,0,"7","2",0,0,1,0,0,0,"2",4,0
12548,0.078125,0.939,0,1,0,1,0,0,1,0,"1",1,0,0,0,0,0,"2","3",0,0,1,0,0,0,"1",13,0
23036,0.214401481824496,0.92,0,0,1,0,1,1,0,0,"2",0,0,0,0,1,0,"5","0",1,0,0,0,0,0,"2",103,0
30493,0.214401481824496,0.92,0,1,0,1,0,0,0,1,"1",1,0,0,0,0,0,"9","3",0,0,0,0,0,0,"1",59,0
23134,0.132558139534884,0.855,0,1,0,1,0,0,0,1,"2",0,0,0,0,1,0,"2","2",0,0,0,0,0,0,"0",87,0
23198,0.214401481824496,0.92,1,0,0,1,0,1,0,0,"0",1,0,0,0,0,0,"2","1",0,0,1,0,0,0,"1",103,0
29426,0.234803337306317,0.92,0,1,0,1,0,1,0,0,"3",0,0,0,0,1,0,"0","2",0,0,1,0,0,0,"1",9,0
18295,0.390243902439024,0.74,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"17","2",1,0,0,0,0,0,"2",54,0
1608,0.214401481824496,0.92,1,0,0,1,0,1,0,0,"2",0,0,0,0,1,0,"21","2",1,0,0,0,0,0,"3",70,0
15063,0.152173913043478,0.843,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"12","2",0,0,1,0,0,0,"5",35,0
15089,0.100226073850791,0.926,0,1,0,0,1,1,0,0,"3",0,0,0,0,1,0,"21","4",0,0,1,0,0,0,"2",57,1
29927,0.214285714285714,0.776,0,1,0,1,0,0,0,1,"2",0,0,0,0,1,0,"2","2",0,0,0,0,0,0,"0",9,1
10824,0.59053343350864,0.624,0,1,0,1,0,1,0,0,"0",1,0,0,0,0,0,"0","2",0,0,1,0,0,0,"0",132,0
2507,0.117259552042161,0.91,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"21","4",0,0,1,0,0,0,"5",12,0
20260,0.137931034482759,0.802,0,1,0,0,1,0,0,1,"2",0,0,0,0,1,0,"7","2",0,0,1,0,0,0,"0",55,0
25272,0.140350877192982,0.666,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"5","2",0,0,1,0,0,0,"1",57,0
10976,0.0945945945945946,0.924,0,1,0,1,0,1,0,0,"2",0,0,0,0,1,0,"21","3",0,0,0,0,0,0,"5",12,1
27825,0.0792079207920792,0.925,0,1,0,0,1,0,0,1,"2",0,0,0,0,1,0,"17","3",0,0,1,0,0,0,"1",48,0
16229,0.234803337306317,0.92,0,1,0,1,0,1,0,0,"0",1,0,0,0,0,0,"3","3",0,0,1,0,0,0,"0",138,0
1170,0.117259552042161,0.91,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"17","3",0,0,1,0,0,0,"5",20,0
24356,0.363636363636364,0.691,0,1,0,1,0,0,0,1,"2",0,0,0,0,1,0,"2","3",0,0,0,0,0,0,"1",31,0
30651,0.214401481824496,0.92,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"15","3",0,0,1,0,0,0,"3",61,0
9109,0.363636363636364,0.691,0,1,0,0,1,1,0,0,"2",0,0,0,0,0,1,"6","1",1,0,0,0,0,0,"1",78,0
7473,0.235294117647059,0.887,0,1,0,0,1,0,0,1,"2",0,0,0,0,1,0,"5","1",0,0,0,1,0,0,"1",34,0
27451,0.160839160839161,0.923,0,1,0,0,1,1,0,0,"3",0,0,1,0,0,0,"5","2",0,0,1,0,0,0,"2",80,0
1425,0.214401481824496,0.92,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"21","2",0,0,1,0,0,0,"5",24,0
19687,0.307291666666667,0.698,0,1,0,0,1,1,0,0,"3",0,0,0,0,1,0,"9","2",0,0,1,0,0,0,"4",50,0
7718,0.586776859504132,0.55,0,1,0,0,1,1,0,0,"3",0,0,0,0,1,0,"15","3",0,0,1,0,0,0,"3",9,0
2516,0.0822784810126582,0.893,0,1,0,0,1,1,0,0,"3",0,0,0,0,1,0,"21","0",0,0,1,0,0,0,"1",46,0
29391,0.59053343350864,0.624,0,1,0,1,0,1,0,0,"1",1,0,0,0,0,0,"1","2",0,0,1,0,0,0,"0",28,1
7355,0.307692307692308,0.74,0,1,0,1,0,0,0,1,"2",0,0,0,0,1,0,"5","3",0,0,0,0,0,0,"1",326,0
29307,0.0840336134453782,0.836,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"16","3",0,0,1,0,0,0,"4",39,1
11720,0.078125,0.939,0,1,0,1,0,1,0,0,"3",0,0,0,0,1,0,"19","6",0,0,1,0,0,0,"5",22,0
24065,0.59053343350864,0.624,0,1,0,1,0,1,0,0,"1",1,0,0,0,0,0,"2","2",0,0,1,0,0,0,"0",17,0
27005,0.59053343350864,0.624,0,1,0,1,0,0,0,1,"2",0,0,0,0,1,0,"4","2",0,0,0,0,0,0,"1",132,1
5257,0.132558139534884,0.855,0,1,0,0,1,1,0,0,"3",0,0,0,0,1,0,"21","5",0,0,1,0,0,0,"2",3,0
18533,0.229508196721311,0.698,0,1,0,0,1,1,0,0,"4",0,0,0,0,1,0,"19","2",0,0,1,0,0,0,"1",23,0
32891,0.214401481824496,0.92,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"21","2",0,0,1,0,0,0,"5",148,0
9909,0.234803337306317,0.92,1,0,0,1,0,0,1,0,"2",0,1,0,0,0,0,"0","5",0,0,1,0,0,0,"2",112,1
24284,0.59053343350864,0.624,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"1","2",0,0,1,0,0,0,"1",5,1
7686,0.59053343350864,0.624,0,1,0,0,1,0,0,1,"2",0,0,0,0,1,0,"3","2",0,0,1,0,0,0,"1",270,1
17572,0.137931034482759,0.802,0,1,0,1,0,0,0,1,"2",0,0,0,0,1,0,"7","3",0,0,0,0,0,0,"0",6,1
23014,0.214401481824496,0.92,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"9","7",0,0,1,0,0,0,"4",28,0
19112,0.214401481824496,0.92,0,0,1,0,1,1,0,0,"2",0,0,0,0,1,0,"15","7",0,0,0,0,1,0,"5",51,0
1345,0.0893854748603352,0.899,0,0,1,0,1,1,0,0,"2",0,0,0,0,1,0,"10","4",0,0,1,0,0,0,"2",204,0
20387,0.59053343350864,0.624,0,1,0,1,0,1,0,0,"2",0,0,0,0,1,0,"6","2",0,0,1,0,0,0,"1",147,0
31928,0.117259552042161,0.91,0,1,0,0,1,1,0,0,"3",0,0,0,0,1,0,"8","3",0,0,1,0,0,0,"1",10,0
