"","enrollee_id","city","city_development_index","gender_M","gender_F","relevent_experience_Y","enrolled_university_None","enrolled_university_FullTime","education_level","major_discipline_Arts","major_discipline_Humanities","major_discipline_Business","major_discipline_STEM","major_discipline_Other","experience","company_size","company_type_FundedStartup","company_type_EarlyStageStartup","company_type_PvtLtd","company_type_PublicSector","company_type_NGO","last_new_job","training_hours","target"
"14928",5698,0.59053343350864,0.624,1,0,1,1,0,3,0,0,0,1,0,4,7,0,0,1,0,0,2,164,0
"14929",7350,0.22,0.698,1,0,0,0,1,2,0,0,0,1,0,4,2,0,0,0,0,0,1,83,0
"14930",21168,0.214401481824496,0.92,0,1,1,1,0,2,0,0,0,1,0,2,7,0,0,1,0,0,1,125,0
"14931",20556,0.573333333333333,0.558,1,0,0,1,0,2,0,0,0,1,0,1,2,0,0,1,0,0,1,234,0
"14932",236,0.214401481824496,0.92,1,0,1,1,0,2,0,0,0,1,0,14,2,0,0,0,0,0,1,122,1
"14933",19221,0.56043956043956,0.527,1,0,1,1,0,2,0,0,0,1,0,4,2,0,0,1,0,0,2,80,1
"14934",17206,0.307291666666667,0.698,1,0,1,1,0,3,0,0,0,1,0,16,3,0,0,0,0,0,1,22,0
"14935",16145,0.214401481824496,0.92,1,0,0,1,0,2,0,0,0,1,0,21,3,0,0,1,0,0,5,41,0
"14936",21727,0.117259552042161,0.91,1,0,0,0,1,2,0,0,0,1,0,21,3,0,0,0,0,0,2,32,1
"14937",30229,0.0840336134453782,0.836,1,0,1,1,0,2,0,0,0,1,0,15,2,1,0,0,0,0,1,85,0
"14938",4455,0.59053343350864,0.624,1,0,1,1,0,3,0,0,0,1,0,8,5,0,0,0,0,1,3,31,1
"14939",1438,0.214401481824496,0.92,1,0,0,1,0,1,0,0,0,0,0,4,2,0,0,1,0,0,0,23,0
"14940",21477,0.388888888888889,0.789,1,0,1,0,0,2,0,0,0,1,0,3,0,0,0,1,0,0,1,94,0
"14941",24869,0.59053343350864,0.624,1,0,0,0,1,1,0,0,0,0,0,2,2,0,0,1,0,0,0,17,1
"14942",31173,0.238805970149254,0.925,1,0,0,0,1,2,0,0,0,1,0,7,3,0,0,0,0,0,2,78,1
"14943",7638,0.214401481824496,0.92,1,0,1,0,1,1,0,0,0,0,0,6,7,0,0,0,1,0,1,78,0
"14944",6518,0.195652173913043,0.848,1,0,1,1,0,2,0,0,0,1,0,3,0,0,0,1,0,0,1,28,0
"14945",833,0.132558139534884,0.855,1,0,1,1,0,2,0,0,0,1,0,7,7,0,0,1,0,0,1,2,0
"14946",2365,0.132558139534884,0.855,1,0,1,1,0,3,0,0,0,1,0,15,2,0,0,1,0,0,0,141,0
"14947",28148,0.214401481824496,0.92,0,1,1,1,0,2,0,0,0,1,0,10,2,0,1,0,0,0,1,72,0
"14948",16486,0.173228346456693,0.743,1,0,1,1,0,3,0,0,0,1,0,5,1,0,1,0,0,0,1,94,0
"14949",2127,0.117259552042161,0.91,1,0,1,0,1,2,0,0,0,1,0,5,5,0,0,1,0,0,1,146,0
"14950",7688,0.214401481824496,0.92,1,0,1,1,0,2,0,0,0,1,0,14,1,0,0,1,0,0,4,44,0
"14951",20882,0.132558139534884,0.855,1,0,1,1,0,3,0,0,0,1,0,13,2,0,0,0,0,0,1,202,0
"14952",17674,0.0918367346938776,0.913,1,0,1,1,0,2,0,0,0,1,0,21,2,0,0,0,0,0,5,8,1
"14953",33037,0.214401481824496,0.92,1,0,1,1,0,2,0,0,1,0,0,5,4,0,0,1,0,0,1,36,0
"14954",419,0.214401481824496,0.92,1,0,1,1,0,2,0,0,0,1,0,21,2,0,0,1,0,0,2,46,0
"14955",30448,0.117259552042161,0.91,0,1,1,1,0,2,0,0,0,0,1,4,3,0,0,1,0,0,1,146,0
"14956",12321,0.214401481824496,0.92,0,1,1,1,0,3,0,0,0,1,0,21,4,0,0,1,0,0,2,12,0
"14957",29521,0.132558139534884,0.855,0,1,1,1,0,3,0,1,0,0,0,2,3,0,0,1,0,0,1,57,0
"14958",7420,0.214401481824496,0.92,1,0,0,1,0,2,0,0,0,1,0,3,2,0,0,1,0,0,3,148,0
"14959",9911,0.0918367346938776,0.913,1,0,0,1,0,3,0,0,0,1,0,21,7,0,0,1,0,0,5,80,0
"14960",1083,0.214401481824496,0.92,1,0,1,1,0,2,0,0,0,1,0,15,5,0,0,1,0,0,1,68,0
"14961",6392,0.234803337306317,0.92,1,0,0,0,1,1,0,0,0,0,0,4,2,0,0,1,0,0,0,17,0
"14962",31690,0.132558139534884,0.855,1,0,1,1,0,2,0,0,0,1,0,11,2,0,0,0,0,0,1,50,0
"14963",12799,0.214401481824496,0.92,0,1,1,1,0,3,0,0,0,1,0,21,7,0,0,0,1,0,5,33,0
"14964",2757,0.14828897338403,0.884,1,0,1,1,0,2,0,0,0,1,0,5,7,0,0,1,0,0,1,70,0
"14965",17536,0.100226073850791,0.926,1,0,1,1,0,2,0,0,0,1,0,9,6,0,0,1,0,0,1,145,0
"14966",25358,0.586776859504132,0.55,1,0,0,0,1,1,0,0,0,0,0,5,2,0,0,1,0,0,0,153,0
"14967",17479,0.59053343350864,0.624,1,0,1,1,0,2,0,0,0,1,0,9,2,0,0,1,0,0,0,133,1
"14968",10335,0.214401481824496,0.92,0,1,1,1,0,2,0,0,0,1,0,12,2,1,0,0,0,0,1,32,0
"14969",1234,0.275590551181102,0.762,1,0,1,1,0,2,0,0,0,1,0,9,7,0,0,1,0,0,2,67,0
"14970",9396,0.14828897338403,0.884,0,1,1,1,0,2,0,0,0,1,0,3,4,0,0,1,0,0,5,55,0
"14971",1100,0.100226073850791,0.926,1,0,1,1,0,3,0,0,0,1,0,15,3,0,0,1,0,0,5,50,0
"14972",26421,0.59053343350864,0.624,1,0,0,1,0,1,0,0,0,0,0,6,2,0,0,1,0,0,1,126,0
"14973",29294,0.117259552042161,0.91,1,0,1,1,0,2,0,0,0,0,1,21,3,0,0,0,0,0,4,146,0
"14974",2072,0.100226073850791,0.926,1,0,1,1,0,1,0,0,0,0,0,15,3,0,0,1,0,0,5,6,0
"14975",23121,0.234803337306317,0.92,1,0,1,1,0,2,0,0,1,0,0,15,5,0,0,1,0,0,5,98,0
"14976",4547,0.107913669064748,0.896,1,0,1,1,0,4,0,0,0,1,0,21,3,0,0,0,0,0,5,47,0
"14977",24371,0.214401481824496,0.92,0,1,0,1,0,2,0,0,0,1,0,19,7,0,0,1,0,0,5,86,0
"14978",4131,0.214401481824496,0.92,1,0,0,1,0,4,0,0,0,1,0,21,6,0,0,0,0,1,5,7,0
"14979",2227,0.078125,0.939,1,0,1,1,0,3,0,0,0,1,0,10,3,0,0,1,0,0,1,35,0
"14980",7450,0.214401481824496,0.92,1,0,1,1,0,3,0,0,0,1,0,16,3,0,0,1,0,0,2,24,1
"14981",20162,0.234803337306317,0.92,1,0,1,1,0,2,0,0,0,1,0,14,7,0,0,1,0,0,5,40,0
"14982",16307,0.59053343350864,0.624,1,0,1,1,0,2,0,0,0,1,0,10,7,0,0,1,0,0,0,37,0
"14983",4686,0.0918367346938776,0.913,0,0,1,0,0,2,0,0,0,1,0,7,7,0,0,1,0,0,1,145,1
"14984",4564,0.102310231023102,0.939,1,0,1,1,0,2,0,0,0,1,0,6,2,1,0,0,0,0,4,52,0
"14985",14791,0.115384615384615,0.847,1,0,1,0,1,2,0,0,0,1,0,10,6,0,0,1,0,0,1,9,0
"14986",11649,0.586776859504132,0.55,1,0,1,1,0,2,0,0,0,1,0,5,2,0,0,1,0,0,1,78,1
"14987",3872,0.214401481824496,0.92,1,0,1,1,0,2,0,0,0,1,0,21,3,0,0,1,0,0,5,18,0
"14988",23627,0.264285714285714,0.754,1,0,0,0,1,1,0,0,0,0,0,5,3,0,0,1,0,0,0,124,1
"14989",17977,0.22680412371134,0.689,0,1,1,0,1,3,0,0,0,1,0,19,2,0,0,1,0,0,1,125,0
"14990",4841,0.117259552042161,0.91,1,0,0,0,1,1,0,0,0,0,0,3,0,0,1,0,0,0,1,66,0
"14991",10779,0.59053343350864,0.624,1,0,1,1,0,2,0,0,0,1,0,7,4,0,0,1,0,0,1,32,1
"14992",27602,0.59053343350864,0.624,1,0,0,1,0,2,0,0,0,1,0,11,7,0,0,1,0,0,3,34,0
"14993",7031,0.117259552042161,0.91,1,0,1,1,0,2,0,0,0,1,0,21,3,0,0,0,0,0,1,74,0
"14994",4981,0.264285714285714,0.754,1,0,1,1,0,2,0,0,0,1,0,13,2,0,0,0,0,0,1,128,1
"14995",857,0.284552845528455,0.767,1,0,0,0,1,2,0,0,0,1,0,3,1,0,1,0,0,0,1,52,0
"14996",5363,0.59053343350864,0.624,1,0,1,1,0,2,0,0,0,1,0,5,2,0,0,1,0,0,0,34,1
"14997",19760,0.2,0.865,1,0,1,1,0,3,0,0,0,1,0,18,7,0,0,1,0,0,3,14,0
"14998",5727,0.59053343350864,0.624,1,0,1,1,0,2,0,0,1,0,0,21,2,0,0,1,0,0,5,68,0
"14999",23246,0.214401481824496,0.92,1,0,1,0,0,3,0,0,0,1,0,15,2,0,0,0,0,0,1,53,0
"15000",7525,0.152173913043478,0.843,1,0,0,0,1,2,0,0,0,1,0,4,3,0,0,0,0,0,0,56,0
"15001",284,0.214401481824496,0.92,1,0,0,0,1,2,0,0,0,1,0,4,2,0,0,0,0,0,1,38,0
"15002",2968,0.100226073850791,0.926,1,0,0,0,1,1,0,0,0,0,0,14,1,0,0,1,0,0,1,34,0
"15003",19,0.0893854748603352,0.899,1,0,1,0,0,2,0,0,0,1,0,5,2,0,0,0,1,0,5,46,0
"15004",15413,0.214401481824496,0.92,1,0,1,1,0,2,0,0,0,1,0,7,2,0,0,0,0,0,2,67,1
"15005",20187,0.173228346456693,0.743,1,0,1,1,0,3,0,0,0,1,0,14,1,0,0,1,0,0,5,105,0
"15006",10620,0.102310231023102,0.939,0,1,1,1,0,2,0,1,0,0,0,4,2,1,0,0,0,0,1,100,0
"15007",21699,0.102310231023102,0.939,1,0,0,1,0,3,0,0,0,0,1,21,3,0,0,0,0,0,5,92,0
"15008",15032,0.214401481824496,0.92,1,0,0,0,1,2,0,0,0,1,0,5,2,0,0,0,0,0,1,73,1
"15009",27681,0.160839160839161,0.923,1,0,1,1,0,2,0,0,0,1,0,5,2,0,0,1,0,0,4,15,1
"15010",1424,0.234803337306317,0.92,1,0,0,1,0,1,0,0,0,0,0,3,3,0,0,1,0,0,0,44,0
"15011",27676,0.234803337306317,0.92,1,0,0,1,0,2,0,1,0,0,0,14,4,0,0,1,0,0,1,40,0
"15012",15920,0.59053343350864,0.624,1,0,1,1,0,2,0,0,0,1,0,6,5,0,0,1,0,0,2,96,1
"15013",29760,0.117259552042161,0.91,1,0,1,0,0,1,0,0,0,0,0,4,0,0,0,1,0,0,1,16,0
"15014",20958,0.214401481824496,0.92,1,0,1,1,0,2,0,0,0,1,0,11,4,0,0,1,0,0,2,34,0
"15015",10782,0.0945945945945946,0.924,0,0,1,1,0,2,0,0,0,1,0,10,5,0,0,1,0,0,1,80,0
"15016",16986,0.214401481824496,0.92,1,0,1,1,0,1,0,0,0,0,0,5,1,1,0,0,0,0,1,80,0
"15017",17161,0.100226073850791,0.926,1,0,1,1,0,3,0,0,0,1,0,5,3,1,0,0,0,0,1,18,0
"15018",13703,0.0945945945945946,0.924,1,0,1,1,0,2,0,0,0,1,0,14,0,0,0,1,0,0,4,166,0
"15019",11635,0.0822784810126582,0.893,1,0,1,1,0,3,0,0,0,1,0,21,3,0,0,0,0,1,1,32,0
"15020",4218,0.214401481824496,0.92,1,0,1,1,0,2,0,0,0,1,0,15,1,0,0,1,0,0,5,198,0
"15021",25124,0.132558139534884,0.855,1,0,1,1,0,2,0,0,0,1,0,11,6,0,0,1,0,0,2,76,1
"15022",26394,0.586776859504132,0.55,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,216,0
"15023",26907,0.214401481824496,0.92,1,0,1,1,0,2,0,0,0,1,0,12,3,0,0,1,0,0,2,47,0
"15024",13363,0.307291666666667,0.698,1,0,1,0,1,3,0,0,0,1,0,12,3,0,0,1,0,0,1,33,0
"15025",16455,0.152173913043478,0.843,1,0,1,1,0,3,0,0,0,1,0,19,1,0,0,1,0,0,1,56,0
"15026",17864,0.117259552042161,0.91,1,0,1,0,0,3,0,0,0,1,0,21,2,1,0,0,0,0,1,284,0
"15027",25298,0.0840336134453782,0.836,1,0,0,0,1,1,0,0,0,0,0,5,3,0,0,1,0,0,1,45,0
"15028",29713,0.235294117647059,0.887,1,0,1,1,0,3,0,0,0,1,0,21,3,0,0,0,0,0,3,31,1
"15029",24385,0.56043956043956,0.527,1,0,1,1,0,2,0,0,0,0,1,13,2,0,0,1,0,0,1,146,1
"15030",13422,0.105902777777778,0.897,1,0,1,1,0,2,0,0,0,1,0,21,0,0,0,1,0,0,5,48,0
"15031",26093,0.117259552042161,0.91,1,0,1,1,0,2,0,0,0,1,0,15,2,0,0,1,0,0,5,28,0
"15032",16748,0.214401481824496,0.92,1,0,1,1,0,2,0,0,0,1,0,11,2,0,0,1,0,0,1,77,0
"15033",27342,0.10126582278481,0.949,1,0,1,1,0,2,0,0,0,1,0,16,5,0,0,1,0,0,3,58,0
"15034",30355,0.214401481824496,0.92,1,0,1,1,0,2,0,0,0,1,0,4,2,0,0,1,0,0,1,56,0
"15035",28582,0.0840336134453782,0.836,1,0,1,1,0,2,0,0,0,1,0,21,3,0,0,0,0,0,4,12,0
"15036",4645,0.307291666666667,0.698,1,0,1,1,0,2,0,0,0,1,0,4,2,0,0,0,0,0,1,26,0
"15037",25430,0.117259552042161,0.91,1,0,1,1,0,1,0,0,0,0,0,21,2,0,0,1,0,0,1,70,1
"15038",2087,0.59053343350864,0.624,1,0,0,1,0,2,0,1,0,0,0,5,2,0,0,0,0,0,1,19,1
"15039",19421,0.214401481824496,0.92,1,0,0,0,1,3,0,0,0,1,0,9,3,0,0,0,0,0,5,36,1
"15040",8560,0.264285714285714,0.754,1,0,1,0,0,2,0,0,0,1,0,3,3,0,0,1,0,0,0,127,1
"15041",14989,0.0893854748603352,0.899,1,0,0,0,1,3,0,0,0,1,0,16,3,0,0,0,0,0,5,92,0
"15042",1986,0.264285714285714,0.754,1,0,1,0,0,2,0,0,0,1,0,7,1,0,0,0,1,0,1,158,0
"15043",10392,0.214401481824496,0.92,1,0,1,1,0,2,0,0,0,1,0,15,6,0,0,0,0,0,5,53,0
"15044",4287,0.078125,0.939,1,0,0,0,1,2,0,0,0,1,0,6,4,0,0,0,1,0,1,10,0
"15045",995,0.214401481824496,0.92,1,0,1,1,0,2,0,0,0,1,0,4,1,0,0,1,0,0,3,29,1
"15046",28550,0.100226073850791,0.926,1,0,0,1,0,2,0,0,0,1,0,0,3,0,0,0,0,0,5,26,0
"15047",26700,0.214401481824496,0.92,1,0,1,1,0,3,0,1,0,0,0,21,6,0,0,0,0,1,5,40,0
"15048",31660,0.264285714285714,0.754,1,0,1,0,1,3,0,0,0,1,0,9,2,0,0,1,0,0,2,29,0
"15049",13480,0.59053343350864,0.624,1,0,1,1,0,3,0,0,0,1,0,3,2,0,1,0,0,0,1,144,1
"15050",12094,0.214401481824496,0.92,1,0,1,1,0,2,0,0,0,1,0,14,3,0,0,0,1,0,2,60,0
"15051",403,0.214401481824496,0.92,1,0,0,1,0,4,0,0,0,1,0,5,5,0,0,0,1,0,1,39,1
"15052",29538,0.59053343350864,0.624,1,0,1,0,1,2,0,0,0,1,0,10,7,0,0,1,0,0,1,53,0
"15053",21148,0.100226073850791,0.926,1,0,1,0,0,2,0,0,0,1,0,6,3,1,0,0,0,0,1,57,0
"15054",2091,0.269230769230769,0.738,1,0,0,0,1,2,0,0,0,1,0,3,2,0,0,0,0,0,0,70,1
"15055",29370,0.152173913043478,0.843,1,0,0,0,1,2,0,0,0,1,0,4,3,0,0,0,0,0,0,2,0
"15056",30126,0.284552845528455,0.767,0,1,1,1,0,3,0,0,0,1,0,11,1,0,1,0,0,0,4,84,0
"15057",31351,0.214401481824496,0.92,1,0,1,0,1,2,0,0,0,1,0,7,1,0,0,0,1,0,1,36,1
"15058",7534,0.214401481824496,0.92,1,0,1,1,0,2,0,0,0,1,0,7,4,1,0,0,0,0,2,99,0
"15059",277,0.291666666666667,0.698,1,0,1,0,1,3,0,0,0,1,0,7,2,0,0,1,0,0,1,45,1
"15060",27238,0.59053343350864,0.624,1,0,0,0,1,1,0,0,0,0,0,0,2,0,0,1,0,0,0,26,1
"15061",18558,0.59053343350864,0.624,1,0,1,1,0,2,0,0,0,1,0,7,5,0,0,1,0,0,1,38,1
"15062",11939,0.107913669064748,0.896,1,0,1,1,0,3,0,0,0,1,0,16,2,0,0,0,0,1,2,34,0
"15063",28322,0.100226073850791,0.926,1,0,1,1,0,3,0,0,0,1,0,11,1,0,0,1,0,0,2,4,0
"15064",11247,0.214401481824496,0.92,1,0,1,1,0,2,0,1,0,0,0,21,3,0,0,1,0,0,4,69,1
"15065",18318,0.59053343350864,0.624,1,0,1,1,0,3,0,0,0,1,0,21,7,0,0,1,0,0,5,11,1
"15066",14680,0.59053343350864,0.624,1,0,0,1,0,1,0,0,0,1,0,3,3,0,0,1,0,0,0,111,0
"15067",31618,0.173333333333333,0.804,1,0,0,1,0,0,0,0,0,0,0,6,1,0,0,1,0,0,1,94,1
"15068",3744,0.214401481824496,0.92,1,0,1,1,0,2,0,0,0,1,0,20,3,0,0,1,0,0,1,20,0
"15069",25293,0.59053343350864,0.624,1,0,1,0,1,3,0,0,0,1,0,6,2,0,0,1,0,0,0,21,0
"15070",31385,0.214401481824496,0.92,1,0,1,1,0,3,0,0,0,1,0,4,2,0,0,1,0,0,1,109,0
"15071",29626,0.59053343350864,0.624,1,0,1,1,0,3,0,0,0,1,0,5,3,0,0,1,0,0,1,146,1
"15072",20089,0.59053343350864,0.624,1,0,0,0,1,2,0,0,0,1,0,0,3,0,0,0,1,0,1,80,1
"15073",20063,0.214401481824496,0.92,1,0,1,1,0,2,0,0,0,1,0,6,6,0,0,1,0,0,4,28,0
"15074",17777,0.214401481824496,0.92,1,0,0,1,0,1,0,0,0,0,0,2,3,0,0,1,0,0,0,42,0
"15075",10850,0.586776859504132,0.55,1,0,1,1,0,2,0,0,0,1,0,3,1,0,0,1,0,0,1,5,0
"15076",12644,0.307291666666667,0.698,1,0,0,0,1,2,0,0,0,1,0,7,4,0,0,1,0,0,1,196,0
"15077",30833,0.59053343350864,0.624,1,0,0,0,1,1,0,0,0,0,0,2,2,0,0,1,0,0,0,28,1
"15078",16979,0.214401481824496,0.92,1,0,1,1,0,2,0,0,0,1,0,9,1,1,0,0,0,0,1,39,0
"15079",19163,0.100226073850791,0.926,1,0,1,1,0,3,0,0,0,1,0,18,3,0,0,1,0,0,1,18,0
"15080",32261,0.52,0.579,1,0,1,0,0,2,0,0,0,1,0,12,2,1,0,0,0,0,2,48,1
"15081",23471,0.214401481824496,0.92,1,0,1,1,0,2,0,0,0,1,0,17,2,0,0,0,0,0,5,20,1
"15082",14421,0.59053343350864,0.624,1,0,1,1,0,3,0,0,0,1,0,3,3,0,0,1,0,0,1,9,1
"15083",17748,0.214401481824496,0.92,1,0,1,1,0,3,0,0,0,1,0,8,2,0,0,0,0,0,1,17,0
"15084",31487,0.105902777777778,0.897,1,0,1,1,0,3,0,0,0,1,0,10,3,0,0,1,0,0,1,5,0
"15085",25209,0.59053343350864,0.624,1,0,1,1,0,2,0,0,0,1,0,1,6,0,0,1,0,0,1,68,1
"15086",2133,0.214401481824496,0.92,1,0,1,1,0,2,0,0,0,1,0,19,5,0,0,1,0,0,1,29,0
"15087",19961,0.100226073850791,0.926,1,0,0,1,0,4,0,0,0,1,0,21,7,0,0,0,1,0,2,54,0
"15088",1153,0.214401481824496,0.92,0,1,1,1,0,2,0,0,1,0,0,5,0,0,0,1,0,0,1,25,0
"15089",7048,0.185185185185185,0.647,0,1,1,1,0,3,0,0,0,1,0,5,5,0,0,1,0,0,4,21,0
"15090",13882,0.117259552042161,0.91,1,0,1,1,0,1,0,0,0,0,0,5,2,0,0,1,0,0,0,156,0
"15091",18981,0.117259552042161,0.91,1,0,1,0,1,2,0,0,0,1,0,4,2,0,0,1,0,0,1,90,1
"15092",23935,0.100226073850791,0.926,1,0,1,0,1,2,0,0,0,1,0,6,1,0,1,0,0,0,4,53,0
"15093",20115,0.100226073850791,0.926,1,0,1,1,0,2,0,0,0,1,0,21,3,0,0,1,0,0,4,4,0
"15094",3916,0.100226073850791,0.926,1,0,0,1,0,3,0,0,0,1,0,21,5,0,0,1,0,0,0,15,0
"15095",26896,0.173333333333333,0.804,1,0,1,0,0,3,0,0,0,1,0,10,4,0,0,1,0,0,2,36,0
"15096",29848,0.59053343350864,0.624,1,0,1,0,1,2,0,0,0,1,0,3,1,0,1,0,0,0,3,142,0
"15097",6231,0.105263157894737,0.795,1,0,1,1,0,2,0,0,0,1,0,11,2,0,0,0,0,0,2,28,1
"15098",4486,0.59053343350864,0.624,1,0,1,1,0,3,0,0,0,1,0,5,2,0,0,1,0,0,1,56,1
"15099",27072,0.105902777777778,0.897,1,0,0,0,0,2,0,0,0,1,0,3,2,0,0,0,0,0,1,38,1
"15100",3075,0.214401481824496,0.92,1,0,1,1,0,2,0,0,0,1,0,10,7,0,0,1,0,0,5,21,0
"15101",18112,0.59053343350864,0.624,1,0,1,1,0,3,0,0,0,1,0,10,3,0,0,1,0,0,4,4,0
"15102",4438,0.214401481824496,0.92,1,0,1,1,0,2,0,0,0,1,0,13,7,0,0,1,0,0,3,83,0
"15103",1209,0.0792079207920792,0.925,1,0,0,1,0,4,0,0,0,1,0,21,1,0,0,1,0,0,5,69,0
"15104",18459,0.100226073850791,0.926,1,0,1,1,0,2,0,0,0,1,0,10,7,0,0,1,0,0,2,33,0
"15105",5660,0.363636363636364,0.691,1,0,1,1,0,2,0,0,0,1,0,5,3,0,0,0,1,0,1,51,1
"15106",2281,0.107142857142857,0.895,1,0,1,1,0,4,0,0,0,1,0,21,2,0,0,1,0,0,5,50,0
"15107",19231,0.214401481824496,0.92,1,0,1,1,0,2,0,0,0,0,1,7,3,0,0,0,0,0,5,192,1
"15108",7392,0.0918367346938776,0.913,1,0,1,1,0,3,0,0,0,1,0,7,3,0,0,1,0,0,1,84,0
"15109",21734,0.0918367346938776,0.913,1,0,1,1,0,1,0,0,0,0,0,10,1,0,1,0,0,0,5,96,0
"15110",31484,0.0945945945945946,0.924,1,0,1,1,0,3,0,0,0,1,0,8,3,0,0,0,0,1,1,34,0
"15111",13019,0.234803337306317,0.92,1,0,0,1,0,4,0,0,0,1,0,21,3,0,0,0,0,0,5,20,1
"15112",26839,0.100226073850791,0.926,1,0,1,1,0,3,0,0,0,1,0,10,1,0,1,0,0,0,1,254,0
"15113",7969,0.141592920353982,0.89,1,0,1,1,0,2,0,0,0,1,0,8,4,0,0,1,0,0,5,36,0
"15114",24031,0.59053343350864,0.624,1,0,1,1,0,2,0,0,0,1,0,5,7,0,0,1,0,0,2,150,0
"15115",10858,0.173333333333333,0.804,1,0,0,1,0,1,0,0,0,0,0,21,2,0,0,1,0,0,5,125,0
"15116",13723,0.307692307692308,0.74,1,0,0,0,1,2,0,0,0,1,0,4,0,0,1,0,0,0,0,228,1
"15117",31220,0.160839160839161,0.923,1,0,0,0,1,2,0,0,0,1,0,3,3,0,0,0,0,0,0,102,0
"15118",31845,0.137931034482759,0.802,1,0,1,1,0,2,0,0,0,1,0,8,3,0,0,1,0,0,0,18,1
"15119",11383,0.214401481824496,0.92,1,0,0,1,0,0,0,0,0,0,0,4,3,0,0,1,0,0,0,200,0
"15120",13153,0.264285714285714,0.754,1,0,1,0,0,1,0,0,0,0,0,4,2,0,0,1,0,0,1,57,0
"15121",6499,0.586776859504132,0.55,1,0,1,1,0,2,0,0,0,1,0,4,3,0,0,1,0,0,2,80,0
"15122",19333,0.214401481824496,0.92,1,0,0,1,0,0,0,0,0,0,0,3,3,0,0,1,0,0,0,78,0
"15123",6537,0.285714285714286,0.698,0,1,0,1,0,3,0,0,0,1,0,7,4,0,0,0,0,1,1,12,0
"15124",6352,0.102310231023102,0.939,1,0,1,1,0,3,0,0,0,1,0,7,2,1,0,0,0,0,1,30,0
"15125",17957,0.59053343350864,0.624,1,0,0,0,1,2,0,0,0,1,0,1,2,0,0,1,0,0,0,44,1
"15126",22599,0.107913669064748,0.896,1,0,1,1,0,3,0,0,0,1,0,11,3,0,0,0,0,0,4,69,0
"15127",11548,0.214401481824496,0.92,1,0,1,0,1,1,0,0,0,0,0,6,0,0,0,1,0,0,1,81,0
"15128",8291,0.100226073850791,0.926,1,0,0,0,1,1,0,0,0,0,0,6,3,0,0,1,0,0,0,11,0
"15129",25541,0.117259552042161,0.91,1,0,1,1,0,3,0,0,0,1,0,15,0,0,1,0,0,0,3,15,0
"15130",26058,0.59053343350864,0.624,1,0,0,0,1,3,0,0,0,1,0,3,3,0,0,0,0,0,0,163,0
"15131",7974,0.56043956043956,0.527,1,0,1,0,1,3,0,0,0,1,0,8,6,0,0,0,1,0,0,176,0
"15132",27881,0.0945945945945946,0.924,1,0,1,1,0,2,0,0,1,0,0,21,3,0,0,0,0,0,2,42,0
"15133",9528,0.100226073850791,0.926,1,0,1,1,0,3,0,0,0,1,0,21,2,0,0,0,0,0,5,9,0
"15134",10522,0.59053343350864,0.624,1,0,1,0,1,2,0,0,0,1,0,4,2,0,0,1,0,0,1,21,1
"15135",15880,0.100226073850791,0.926,1,0,0,0,1,2,0,0,0,1,0,2,1,0,0,0,1,0,2,51,1
"15136",28785,0.100226073850791,0.926,1,0,0,0,1,1,0,0,0,0,0,5,7,0,0,1,0,0,1,2,0
"15137",135,0.214401481824496,0.92,1,0,1,1,0,2,0,0,0,1,0,21,0,0,1,0,0,0,1,23,0
"15138",12030,0.307291666666667,0.698,1,0,0,1,0,2,0,0,0,1,0,8,2,0,0,0,0,0,4,43,0
"15139",31753,0.59053343350864,0.624,1,0,0,1,0,2,0,0,0,1,0,2,0,0,0,1,0,0,2,34,1
"15140",23779,0.214401481824496,0.92,1,0,1,1,0,3,0,0,0,1,0,19,7,0,0,1,0,0,1,32,0
"15141",17647,0.214401481824496,0.92,1,0,1,1,0,3,0,0,0,1,0,15,7,0,0,1,0,0,0,6,0
"15142",15777,0.117259552042161,0.91,1,0,1,1,0,2,0,1,0,0,0,16,3,0,0,1,0,0,1,102,0
"15143",5354,0.307291666666667,0.698,1,0,1,1,0,3,0,0,0,1,0,15,3,0,0,0,0,0,0,132,0
"15144",30450,0.214401481824496,0.92,1,0,1,1,0,2,0,0,0,1,0,9,7,0,0,1,0,0,2,56,1
"15145",28815,0.264285714285714,0.754,0,1,0,1,0,3,0,0,1,0,0,20,3,0,0,0,0,0,3,13,1
"15146",25118,0.117259552042161,0.91,1,0,0,0,1,2,0,0,0,1,0,2,5,0,0,0,0,0,1,260,0
"15147",4748,0.59053343350864,0.624,1,0,1,1,0,2,0,0,0,1,0,7,2,0,0,1,0,0,1,72,1
"15148",25812,0.275590551181102,0.762,1,0,1,1,0,2,0,0,0,1,0,5,2,0,0,1,0,0,1,54,1
"15149",9640,0.214401481824496,0.92,1,0,1,1,0,2,0,0,0,1,0,21,2,0,0,1,0,0,5,143,0
"15150",14048,0.078125,0.939,1,0,1,1,0,2,0,0,0,1,0,16,2,0,0,1,0,0,2,34,0
"15151",5855,0.12751677852349,0.878,1,0,1,1,0,3,0,0,0,1,0,18,5,0,0,1,0,0,5,11,0
"15152",170,0.388888888888889,0.789,1,0,0,0,1,2,0,0,0,1,0,6,3,0,0,1,0,0,0,25,0
"15153",11149,0.214401481824496,0.92,0,1,0,1,0,3,0,0,0,1,0,9,3,0,0,0,0,0,1,106,1
